movie_id,tmdb_id,imdb_id,title,original_title,adult,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
the+beguiled+1971,31906,tt0066819,The Beguiled,The Beguiled,False,0,"Drama, Romance, War, Western",null,en,"Offbeat Civil War drama in which a wounded Yankee soldier, after finding refuge in an isolated girls' school in the South towards the end of the war, becomes the object of the young women's sexual fantasies. The soldier manipulates the situation for his own gratification, but when he refuses to completely comply with the girls' wishes, they make it very difficult for him to leave.",7.150611,/9yfkaG6mP4pUHbTtKjxDdar1cu0.jpg,Malpaso Productions,United States of America,1971-03-31,0,105,English,Released,7.0,86
about+a+boy+2002,245,tt0276751,About a Boy,About a Boy,False,27000000,"Drama, Comedy, Romance",http://movies.uip.de/aboutaboy/,en,"Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite.",10.956665,/1kz4Q2v7cxwNnTfkjrujzWAVCne.jpg,Universal Pictures,"United Kingdom, United States of America",2002-04-26,129000000,101,English,Released,6.6,627
shine+a+light+2008,7944,tt0893382,Shine a Light,Shine a Light,False,0,"Documentary, Music",http://www.shinealightmovie.com/,en,"Martin Scorsese and the Rolling Stones unite in ""Shine A Light,"" a look at The Rolling Stones."" Scorsese filmed the Stones over a two-day period at the intimate Beacon Theater in New York City in fall 2006. Cinematographers capture the raw energy of the legendary band.",2.43629,/28Lbw8CG5jX4nRB7O3dBmbtpzr7.jpg,"Concert Promotion International, Shangri-La Entertainment","United Kingdom, United States of America",2008-02-07,0,122,English,Released,7.2,45
loosies+2012,79465,tt1568337,Loosies,Loosies,False,0,"Comedy, Drama, Romance",null,en,"A young pickpocket in the New York subways, living a fast, free, lifestyle is confronted by a woman whom he had a one night affair with, she informs him that she is now pregnant with his child, he must now choose between continuing the lifestyle he lead or take responsibility for his actions.",4.54588,/f5b1MEqAohtkxCJCTOMnK3NVRDg.jpg,"IFC Films, Woodhaven Production Company",United States of America,2012-02-01,0,89,English,Released,5.8,40
waking+sleeping+beauty+2009,47813,tt1159961,Waking Sleeping Beauty,Waking Sleeping Beauty,False,0,Documentary,http://www.wakingsleepingbeautymovie.com/,en,"By the mid-1980s, the fabled animation studios of Walt Disney had fallen on hard times. The artists were polarized between newcomers hungry to innovate and old timers not yet ready to relinquish control. These conditions produced a series of box-office flops and pessimistic forecasts: maybe the best days of animation were over. Maybe the public didn't care. Only a miracle or a magic spell could produce a happy ending. Waking Sleeping Beauty is no fairy tale. It's the true story of how Disney regained its magic with a staggering output of hits - ""Little Mermaid,"" ""Beauty and the Beast ,"" ""Aladdin,"" ""The Lion King,"" and more - over a 10-year period.",0.908184,/4sUM0oSUKDVIkQAgV85g0Ap6zdj.jpg,"Walt Disney Studios Motion Pictures, Red Shoes / Some Shoes, Stone Circle Pictures",United States of America,2009-09-05,80,86,English,Released,7.4,22
the+hunchback+of+notre+dame+1996,10545,tt0116583,The Hunchback of Notre Dame,The Hunchback of Notre Dame,False,100000000,"Drama, Animation, Family",null,en,"When Quasi defies the evil Frollo and ventures out to the Festival of Fools, the cruel crowd jeers him. Rescued by fellow outcast the gypsy Esmeralda, Quasi soon finds himself battling to save the people and the city he loves.",13.553999,/gpMXF2Bp7GHTT8GbMgf7yuBEyuV.jpg,Walt Disney Pictures,United States of America,1996-06-21,100138851,91,"Latin, English",Released,6.8,1182
van+diemens+land+2009,22882,tt1361843,Van Diemen's Land,Van Diemen's Land,False,0,"Drama, History, Thriller",http://www.vandiemensland-themovie.com/,en,"The true story of Australia’s most notorious convict, Alexander Pearce and his infamous journey into the beautiful yet brutal Tasmanian wilderness. A point of no return for convicts banished from their homeland, Van Diemen’s Land was a feared and dreaded penal settlement at the end of the earth.",2.11211,/djjdeXEVqo4OYwdS93fSS4BXH2Q.jpg,"Noise & Light, Inspiration Studios, Screen Australia",Australia,2009-09-24,0,104,"English, ",Released,5.8,11
wrong+turn+5+bloodlines+2012,125509,tt2375779,Wrong Turn 5: Bloodlines,Wrong Turn 5: Bloodlines,False,0,"Horror, Thriller",null,en,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",10.556938,/olnVrUyoL2ntBBuipvXBecCbTBX.jpg,"Summit Entertainment, 20th Century Fox Home Entertainment, Constantin Film Produktion",United States of America,2012-10-23,0,91,English,Released,4.7,225
medium+cool+1969,42612,tt0064652,Medium Cool,Medium Cool,False,0,Drama,null,en,John Cassellis is the toughtest TV-news-reporter around. He becomes an expert in reporting about violence in the ghetto and racial tensions. But he discovers that his network helps the FBI by letting them look at his tapes to find suspects. When he protests he is fired and goes to the 1968 Democratic National Convention in Chicago.,1.080317,/4GR5GKwvlpgqDw79owmBkAzXatq.jpg,"Paramount Pictures, H & J",United States of America,1969-08-27,0,111,English,Released,7.0,14
mansfield+park+1999,10399,tt0178737,Mansfield Park,Mansfield Park,False,0,"Drama, Romance",null,en,"This fun and sexy comedy tells a timelessly entertaining story where wealthy, secret passions and mischievous women put love to the test.. When a spirited young woman, Fanny Price, is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns ""their"" ways, she also enlightens them with a wit and sparkle all her own!",6.646005,/reh2SdnPDmFbjWWAEbTv9GgQbke.jpg,"BBC Films, HAL Films",United Kingdom,1999-11-12,0,112,English,Released,6.7,81
the+unknown+soldier+1985,41205,tt0090215,The Unknown Soldier,Tuntematon sotilas,False,0,"Drama, War",null,en,"Second silver screen adaption of the Finnish war book by Väinö Linna. The story is based on Linna's experiences as an infantry man in the Finnish army during the so called ""Continuation War"" (1941-1944).",0.770922,/7GFnQOBBKOafcoozoL7aqSZk4DL.jpg,Arctic-Filmi,Finland,1985-12-06,0,198,suomi,Released,6.4,13
ponyo+2008,12429,tt0876563,Ponyo,崖の上のポニョ,False,41677699,"Animation, Family",null,ja,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",8.470945,/3s0mpSpLkI7cIhqWGrGbsiyvlsH.jpg,"Studio Ghibli, The Yomiuri Shimbun, Hakuhodo DY Media Partners, Mitsubishi, Lawson, Walt Disney Company, Taikei Office, Asahi Soft Drinks Company",Japan,2008-07-19,187479518,100,日本語,Released,7.5,953
courageous+2011,72213,tt1630036,Courageous,Courageous,False,1000000,Drama,http://www.courageousthemovie.com,en,"As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.",7.666558,/s1CbcJj4DSP0vvcG64vgU9xKpBf.jpg,"TriStar Pictures, Provident Films, Affirm Films, Sherwood Pictures, Alabama Production Group",United States of America,2011-09-30,34522221,129,English,Released,6.8,77
beasts+of+the+southern+wild+2012,84175,tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,False,1800000,"Drama, Fantasy",http://www.welcometothebathtub.com,en,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",5.550496,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,"Journeyman Pictures, Court 13 Pictures, Cinereach",United States of America,2012-06-29,21107746,93,English,Released,6.8,411
kikis+delivery+service+1989,16859,tt0097814,Kiki's Delivery Service,魔女の宅急便,False,6900000,"Animation, Adventure, Drama, Fantasy",null,ja,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",12.220581,/d5gLpu8kqyPs27bh9IiCuwMDjDh.jpg,"Studio Ghibli, Nibariki",Japan,1989-07-29,18172849,103,日本語,Released,7.6,768
first+snow+2006,16083,tt0432289,First Snow,First Snow,False,0,"Drama, Thriller",null,en,A psychic's ominous reading sends a man into a tailspin.,4.782755,/oCdvDYRevyvDzwAoNzOVY9cN6Y0.jpg,"Yari Film Group, Furst Films","Germany, United States of America",2006-05-05,382267,101,English,Released,6.3,49
the+prisoner+of+zenda+1937,43867,tt0029442,The Prisoner of Zenda,The Prisoner of Zenda,False,0,"Adventure, Drama, Romance",null,en,"An Englishman on a Ruritarian holiday must impersonate the king when the rightful monarch, a distant cousin, is drugged and kidnapped.",5.272355,/tqckdN1b3xi7ICV82xK9HU1Vz6N.jpg,"United Artists, Selznick International Pictures",United States of America,1937-09-03,0,101,"Español, English",Released,8.4,11
open+your+eyes+1997,1902,tt0125659,Open Your Eyes,Abre los ojos,False,2900000,"Drama, Thriller",null,es,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",8.842959,/vREkQPEO2M1WdtYfwPUTH2M4XQJ.jpg,"Les Films Alain Sarde, Las Producciones del Escorpion, Lucky Red, Canal+ España, Sociedad General de Televisión (Sogetel)",Spain,1997-12-19,368234,117,Español,Released,7.4,211
soldier+of+orange+1977,633,tt0076734,Soldier of Orange,Soldaat van Oranje,False,2300000,"Drama, History, Thriller, War",null,nl,"This film depicts World War II through the eyes of several Dutch students. It follows them through the beginning of the war, the Nazi occupation and the liberation.",2.348745,/87TIQ9gjPRAO1NZaBj9wOjubcq8.jpg,"Film Holland, Excelsior Films, The Rank Organisation","Belgium, Netherlands",1977-09-22,0,149,"Nederlands, English, Deutsch",Released,7.4,39
winter+kills+1979,42178,tt0080139,Winter Kills,Winter Kills,False,0,"Drama, Thriller",null,en,"19 years after President Timothy Keegan was assassinated, his brother Nick discovers a dying man claiming to have been the gunman. While trying to avoid his wealthy and domineering father's attempts to control his actions, Nick follows the clues that have been handed to him. As he progresses, it becomes increasingly difficult to discern the real trails from the dead ends, and increasing dangerous as unknown parties try to stop Nick from uncovering the truth.",0.472698,/za4znhaOA5G1laSnczfrFeTWejY.jpg,Winter Gold Productions,United States of America,1979-05-11,0,97,English,Rumored,6.1,5
illegal+2010,61263,tt1503777,Illegal,Illégal,False,0,Drama,http://www.illegal-lefilm.fr/,fr,"Tania, a young Russian woman who lives illegally in Belgium with her 13-year-old son Ivan. Constantly on her guard, she dreads police checks until the day she is arrested.",1.764981,/lTCwDvMpBYVl92krl3qjYk5KwPq.jpg,"Haut et Court, Dharamsala, Iris productions","Belgium, Luxembourg, France",2010-10-06,404,90,"English, Français, Pусский",Released,6.9,9
city+lights+1931,901,tt0021749,City Lights,City Lights,False,1500000,"Comedy, Drama, Romance",http://www.charliechaplin.com/biography/articles/4-City-Lights,en,City Lights is the first silent film that Charlie Chaplin directed after he established himself with sound accompanied films. The film is about a penniless man who falls in love with a flower girl. The film was a great success and today is deemed a cult classic.,10.891524,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,Charles Chaplin Productions,United States of America,1931-01-30,19181,87,English,Released,8.2,444
the+flower+of+my+secret+1995,4307,tt0113083,The Flower of My Secret,La flor de mi secreto,False,0,"Drama, Romance",null,es,"Marisa Paredes is Leocadia (""Leo"") Macias, a woman writing “pink” romance novels under the alias of Amanda Gris that are very popular all across Spain. Unlike her romantic novels, her own love life is troubled. Leo has a less than happy relationship with her husband Paco, a military officer stationed in Brussels then later in Bosnia, who is distant both physically and emotionally.",2.286788,/ssWPuAaSbIwWczkKAfvk2hTAVoX.jpg,"El Deseo, Ciby 2000",Spain,1995-09-22,0,107,Español,Released,6.9,43
ladies+in+lavender+2004,9528,tt0377084,Ladies in Lavender,Ladies in Lavender,False,0,"Drama, Romance",null,en,"Andrea, a gifted young Polish violinist from Krakow, is bound for America when he is swept overboard by a storm. When the Widdington sisters discover the handsome stranger on the beach below their house, they nurse him back to health. However, the presence of the musically talented young man disrupts the peaceful lives of Ursula and Janet and the community in which they live.",3.837975,/1NcDXSKGYgd48t2X3I20nCF9Efi.jpg,,United Kingdom,2004-06-14,20377075,104,"English, Français, Deutsch, Polski",Released,6.5,36
lay+the+favorite+2012,84305,tt1132449,Lay the Favorite,Lay the Favorite,False,26350000,"Drama, Comedy",null,en,A former stripper's talent with numbers lands her a job with a professional gambler who runs a sports book in Las Vegas.,5.153138,/A5m1r8yhPYLxhz4P3JmMbMvzChn.jpg,"Likely Story, Random Films, Focus Features","United Kingdom, United States of America",2012-06-22,1576687,94,"English, Español",Released,4.9,69
a+grand+day+out+1990,530,tt0104361,A Grand Day Out,A Grand Day Out,False,0,"Adventure, Animation, Comedy, Science Fiction, Family",http://www.wallaceandgromit.com/films/a-grand-day-out,en,"Wallace and Gromit have run out of cheese and this provides an excellent excuse for the animated duo to take their holiday on the moon, where, as everyone knows, there is ample cheese. The moon is inhabited by a mechanical caretaker, who is not too happy about the two visitors from earth that nibble on the moon.",7.617298,/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg,Aardman Animations,United Kingdom,1990-05-18,0,23,English,Released,7.4,199
my+mother+and+her+guest+1961,121462,tt0311750,My Mother and Her Guest,사랑방 손님과 어머니,False,0,Drama,null,ko,"A single mother takes on a boarder, with intriguing results.",0.076567,/ryAFL1770zmiDoHX6NXBvalPJYx.jpg,Shin Films,South Korea,1961-08-26,0,103,한국어/조선말,Released,5.5,2
compulsion+1959,35921,tt0052700,Compulsion,Compulsion,False,0,"Crime, Drama",null,en,"Two close friends, arrogantly and without remorse, kidnap and murder a young boy. They are caught and put to trial where their larger-than-life defense lawyer blames the Establishment for their actions.",1.240376,/fARo8Fo5NOvBcBGBZtUMm1n1w3X.jpg,"Twentieth Century Fox Film Corporation, Darryl F. Zanuck Productions",United States of America,1959-04-01,0,103,English,Released,6.8,23
live+and+let+die+1973,253,tt0070328,Live and Let Die,Live and Let Die,False,7000000,"Adventure, Action, Thriller",http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,en,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,9.773768,/p34OScaro2KdISrT4EMfeh1aS0E.jpg,"United Artists, Eon Productions, Danjaq",United Kingdom,1973-07-05,161777836,121,"English, Magyar",Released,6.4,540
1900+1976,3870,tt0074084,1900,Novecento,False,9000000,"Drama, History, Romance",null,it,"Set in Bertolucci's ancestral region of Emilia, the film chronicles the lives of two men during the political turmoils that took place in Italy in the first half on the 20th century.",6.317822,/lgydVQAt4wFBc2hvf9uWgUXtsb3.jpg,"Paramount Pictures, United Artists, Les Productions Artistes Associés, Artemis Film, Produzioni Europee Associati (PEA)","France, Germany, Italy",1976-09-03,0,317,Italiano,Released,7.5,84
the+passion+of+ayn+rand+1999,49622,tt0140447,The Passion of Ayn Rand,The Passion of Ayn Rand,False,0,"Drama, Romance",null,en,"The rather eccentric (especially in her thinking) author of ""The Fountainhead"" and ""Atlas Shrugged"" becomes involved with a much younger, and married man... to the dismay of those close to her.",0.791025,/1OFtjvKQWEMX3rzYhCEE13q9w1O.jpg,,,1999-01-27,0,104,English,Released,2.0,3
the+face+of+love+2013,214086,tt1839642,The Face of Love,The Face of Love,False,4000000,"Drama, Romance",null,en,A widow falls for a guy who bears a striking resemblance to her late husband.,2.999052,/lQyzmUb57m6GpfldrHY7sWfwbPT.jpg,Mockingbird Pictures,United States of America,2013-10-25,350006,92,English,Released,5.9,43
weeds+1987,96333,tt0094304,Weeds,Weeds,False,0,Drama,null,en,"A San Quentin inmate, sentenced to life without paroll, writes a play that catches the interest of a reporter.",0.11729,/xpp4zIcUBYJjr1vOYSTzKUD1EC4.jpg,"De Laurentiis Entertainment Group (DEG), Kingsgate Films",United States of America,1987-10-16,0,115,English,Released,4.7,3
shortbus+2006,1378,tt0367027,Shortbus,Shortbus,False,2000000,"Romance, Drama, Comedy",null,en,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality. The characters converge in a weekly Brooklyn social/artistic/sexual salon ""Shortbus"", loosely inspired by various underground NYC gatherings that took place in the early 2000's. Here, gay couple Jamie (P J DeBoy) and James (Paul Dawson) meet a young ex-model and aspiring singer Ceth (Jay Brannan).",11.547748,/iaS9XXoHW6ZVveu6wpLaTv1Bv29.jpg,"Fortissimo Films, Process Productions, Q Television",United States of America,2006-05-20,5179037,101,English,Released,6.3,141
the+thief+lord+2006,9520,tt0430674,The Thief Lord,The Thief Lord,False,0,Adventure,null,en,"A tale about two young boys, Prosper and Bo, who flee to Venice after being orphaned and dumped in the care of a cruel auntie. Hiding in the canals and alleyways of the city, the boys are befriended by a gang of young urchins and their enigmatic leader, the Thief Lord. From their home base of an old cinema theater, the children steal from the rich to support themselves and soon capture the interest of a bumbling detective. However, a greater threat to the children is something from a forgotten past - a beautiful magical treasure with the power to spin time itself",2.919269,/eWcK1MzZqK26ZTstO5fdrY1KTn2.jpg,"Delux Productions, Warner Bros., Future Films, Comet Film Produktion GmbH, Thema Production","Germany, Luxembourg, United Kingdom",2006-01-04,0,98,English,Released,6.0,50
pauline+dtective+2012,137370,tt2246909,Pauline détective,Pauline détective,False,0,Comedy,null,fr,"After she has been dumped by her boyfriend, Pauline allows her sister to take her to a palace on the Italian Riviera.  Instead of savouring the delights of a carefree existence, Pauline prefers to take on the role of an amateur sleuth, convinced that a crime has been committed in the environs.  She ropes a handsome lifeguard into her investigation...",1.534833,/t0BGznMYkhwPxzzCKr493YxlJTJ.jpg,"France 3 Cinéma, La Chauve Souris, Versus Production, Studio Babelsberg StudioBabelsberg Motion Pictures, Canal+, TPS Star",France,2012-10-01,0,101,Français,Released,4.9,18
gravity+2013,49047,tt1454468,Gravity,Gravity,False,105000000,"Science Fiction, Thriller, Drama",http://gravitymovie.warnerbros.com/,en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",18.50194,/uPxtxhB2Fy9ihVqtBtNGHmknJqV.jpg,"Warner Bros., Heyday Films, Esperanto Filmoj","United Kingdom, United States of America",2013-09-27,716392705,91,English,Released,7.3,5879
watercolors+2008,26823,tt0826756,Watercolors,Watercolors,False,0,"Drama, Romance",null,en,"Carter, a troubled teen stays with a friend of his dads and starts flirting with her son Danny. After the weekend school returns, however Carter a school jock tells Danny he does not want to be seen with him at school. Their relationship grows outside school hours though &amp; soon enough Danny falls in love with Carter &amp; after Danny is attacked romance ensures, but can it last.",0.806932,/g6oC4uJRUB9BTw3WxaMZMtdWclP.jpg,SilverLight Entertainment,United States of America,2008-06-07,0,114,English,Released,6.0,12
tears+of+the+black+tiger+2000,2805,tt0269217,Tears of the Black Tiger,ฟ้าทะลายโจร,False,0,"Romance, Comedy, Action",null,th,"A homage and parody of 1950s and 1960s Thai romantic melodramas and action films.  Dum, the son of a peasant falls in love with Rumpoey, the daughter of a wealthy and respected family. The star-crossed lovers are torn apart for years, but their forbidden love survives.  When tragedy strikes, Dum unleashes his rage and becomes the gun-slinging outlaw the ""Black Tiger"" who will stop at nothing to seek his revenge.",1.078123,/a2l5xl2GgLjuhQnXvjPYH16HcTb.jpg,"Aichi Arts Center, Film Bangkok, Five Star Production",Thailand,2000-10-05,0,110,ภาษาไทย,Released,6.6,10
the+bishops+wife+1947,19490,tt0039190,The Bishop's Wife,The Bishop's Wife,False,0,"Comedy, Drama, Fantasy, Romance",null,en,"An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches.",4.645121,/bPDg2PF3QSiTLGUX9ft73TslJe4.jpg,"Samuel Goldwyn Company, The",United States of America,1947-12-09,0,109,"English, Français",Released,6.9,49
a+confucian+confusion+1994,54233,tt0109685,A Confucian Confusion,獨立時代,False,0,Comedy,null,zh,"After firing a colleague, the head of a PR company begins to question her lifestyle and values.",0.085966,/l4rDgyRfITLKlDNYn2JQnLrJqQ1.jpg,,Taiwan,1994-01-01,0,125,普通话,Released,8.0,2
the+peanut+butter+solution+1985,19425,tt0089789,The Peanut Butter Solution,The Peanut Butter Solution,False,0,"Family, Comedy, Fantasy, Adventure",null,en,"Peanut butter is the secret ingredient for magic potions made by two friendly ghosts. Eleven-year-old Michael loses all of his hair when he gets a fright and uses the potion to get his hair back, but too much peanut butter causes things to get a bit hairy.",0.797308,/gA1BzXAMSWCEx381qBumZfZ9lLr.jpg,Les Productions La Fête Inc.,Canada,1985-12-05,0,94,"English, Français",Released,5.7,10
down+2001,19058,tt0247303,Down,Down,False,15000000,"Action, Horror, Mystery, Thriller",null,en,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman (James Marshall) and reporter Jennifer Evans (Naomi Watts) begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",1.158196,/o25WdQiVIj5uMzeCBR20rq9wqBB.jpg,First Floor Features,"Netherlands, United States of America",2001-05-11,163169,111,English,Released,4.1,18
the+jungle+book+1967,9325,tt0061852,The Jungle Book,The Jungle Book,False,4000000,"Family, Animation, Adventure",http://movies.disney.com/the-jungle-book-1967,en,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",22.845448,/1AreNcL9s24Qfghbzomy0IlzCFk.jpg,Walt Disney Pictures,United States of America,1967-10-17,205843612,78,English,Released,7.1,1791
spies+1928,78507,tt0019415,Spies,Spione,False,0,"Action, Drama, Thriller",null,de,The mastermind behind a ubiquitous spy operation learns of a dangerous romance between a Russian lady in his employ and a dashing agent from the government's secret service.,1.350301,/zmxhHXh1Vw75YPdRXJC1mtEb9hL.jpg,"Universum Film (UFA), Fritz Lang-Film",Germany,1928-03-22,0,145,No Language,Released,7.4,15
sherlock+holmes+in+washington+1943,44383,tt0036349,Sherlock Holmes in Washington,Sherlock Holmes in Washington,False,0,"Drama, Action, Thriller, Mystery",null,en,"In World War II, a British secret agent carrying a vitally important document is kidnapped en route to Washington. The British government calls on Sherlock Holmes to recover it.",5.165507,/dzqLRHusJtwR5N9zqM11HG7dLDI.jpg,Universal Pictures,United States of America,1943-04-30,0,71,English,Released,7.4,14
healing+2014,254143,tt2310792,Healing,Healing,False,0,Drama,http://www.healingthemovie.com/,en,"Viktor Kahdem is a man who has almost given up on life, sentenced to a low-security prison farm, a completely non-threatening environment where it is still felt that some individuals can be reformed. At Won Wron, Case Worker Matt Perry has established a unique program to rehabilitate broken men through giving them the responsibility for the rehabilitation of injured raptors - beautiful, fearsome proud eagles, falcons and owls. Against all odds, Matt takes on Viktor as his number one test case, introducing him to Yasmine, the majestic wedge tailed eagle with a 2 metre wingspan. If these two can tame each other, anything is possible.",1.34155,/zUjJjj7vcjNbXXalqzSW2V7RIgg.jpg,,Australia,2014-04-03,0,112,English,Released,6.6,8
those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965,10338,tt0059797,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,False,5600000,"Action, Adventure, Comedy",null,en,Star studded comedy about a early 20th century air race from Britain to France.,5.191425,/xB4tZIOGfyL41MHGUUEBsy5fQ5y.jpg,Twentieth Century-Fox Productions,United Kingdom,1965-06-03,29950000,138,"English, Français, Deutsch, Italiano, 日本語",Released,6.4,40
death+note+2006,16007,tt0758742,Death Note,デスノート,False,20000000,"Fantasy, Mystery, Thriller",null,ja,"Light Yagami finds the ""Death Note,"" a notebook with the power to kill, and decides to create a Utopia by killing the world's criminals, and soon the world's greatest detective, ""L,"" is hired to find the mysterious murderer. An all out battle between the two greatest minds on earth begins and the winner will control the world.",9.570657,/jXaT3k2GuW9WTFmoCyskZyWfKlw.jpg,Warner Bros.,Japan,2006-06-17,27793200,126,"English, 日本語, Pусский",Released,6.8,163
sex_+party+and+lies+2009,17899,tt0822833,"Sex, Party and Lies",Mentiras y gordas,False,0,"Comedy, Drama",null,es,"A youth group is preparing for what will be the summer of their life, including secrets, lies, sex, confusion, evenings and holidays.",7.156341,/bw9PUOLftsUHi04tCRblc1xgcYG.jpg,"Tornasol Films, Castafiore Films, Agrupación de Cine 001 AIE",Spain,2009-03-27,0,107,Español,Released,4.0,35
a+family+2011,58483,tt1568815,A Family,En familie,False,0,Drama,null,da,"Ditte owns a gallery, has a loving boyfriend and her dream job in New York is within reach. But Ditte is also the youngest generation of the famous bakery dynasty, Rheinwald, and when her beloved, but dominating father comes down with a serious illness, Ditte is faced with the grueling decision: To pursue her own dreams, or to continue the legacy of her family.",0.575124,/pktWKCB6MOVoaRw8t968xXVFJ1.jpg,Zentropa Entertainments,Denmark,2011-02-24,0,102,Dansk,Released,6.0,5
the+best+exotic+marigold+hotel+2011,74534,tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,False,10000000,"Drama, Comedy",http://www.foxsearchlight.com/thebestexoticmarigoldhotel/,en,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",9.23046,/iRMzRGR5DHSik3IA9gkeMUZGPv6.jpg,"Participant Media, Imagenation Abu Dhabi FZ","United Arab Emirates, United Kingdom, United States of America",2011-11-28,136836156,124,"हिन्दी, English",Released,6.9,468
scream+1996,4232,tt0117571,Scream,Scream,False,14000000,"Crime, Horror, Mystery",null,en,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",13.326443,/ewi7gYW22t8T3piRvrXO73GlzuL.jpg,"Woods Entertainment, Dimension Films",United States of America,1996-12-20,173046663,111,English,Released,7.0,1520
